Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
491,2.455390e+02,9.913751,5.960500e-07,9.462000
492,2.460450e+02,9.915093,5.960500e-07,8.970000
493,2.465390e+02,9.917901,1.311310e-06,8.532000
494,2.470410e+02,9.917625,1.311310e-06,8.328000
495,2.475360e+02,9.920288,1.251700e-06,8.532000
496,2.480380e+02,9.920326,1.609330e-06,8.298000
497,2.485360e+02,9.920401,1.609330e-06,7.968000
498,2.490400e+02,9.916496,1.251700e-06,7.698000
499,2.495360e+02,9.917952,1.013290e-06,7.350000
500,2.500360e+02,9.919378,1.192100e-06,7.908000
501,2.505360e+02,9.917631,1.370910e-06,8.130000
502,2.510360e+02,9.916182,1.132500e-06,8.616000
503,2.515350e+02,9.917962,8.940730e-07,8.430000
504,2.520370e+02,9.920284,1.549730e-06,8.472000
505,2.525350e+02,9.920304,1.788150e-06,8.430000
506,2.530400e+02,9.921289,2.026570e-06,8.394000
507,2.535400e+02,9.918418,1.728540e-06,8.748000
508,2.540410e+02,9.917696,1.192100e-06,7.908000
509,2.545390e+02,9.915817,7.748640e-07,9.090000
510,2.550400e+02,9.913303,6.556550e-07,8.532000
511,2.555360e+02,9.914990,6.556550e-07,8.130000
512,2.560350e+02,9.914938,9.536820e-07,7.596000
513,2.565410e+02,9.914834,1.072890e-06,8.616000
514,2.570410e+02,9.914683,1.013290e-06,7.596000
515,2.575420e+02,9.907638,6.556550e-07,8.532000
516,2.580410e+02,9.903610,3.576300e-07,5.196000
517,2.585410e+02,9.900614,2.980250e-07,6.342000
518,2.590410e+02,9.898101,2.384200e-07,7.122000
519,2.595410e+02,9.895045,1.788150e-07,8.130000
520,2.600460e+02,9.891690,1.788150e-07,11.310000
521,2.605370e+02,9.892344,1.192100e-07,11.310000
522,2.610350e+02,9.894700,1.788150e-07,8.130000
523,2.615510e+02,9.889956,1.788150e-07,8.130000
524,2.620410e+02,9.887352,1.192100e-07,11.310000
525,2.625370e+02,9.887776,1.192100e-07,0.000000
526,2.630360e+02,9.894055,2.384200e-07,7.122000
527,2.635400e+02,9.893757,3.576300e-07,10.308000
528,2.640400e+02,9.894462,2.980250e-07,5.712000
529,2.645420e+02,9.893677,2.980250e-07,6.342000
530,2.650420e+02,9.893028,2.384200e-07,14.034000
531,2.655410e+02,9.893121,1.788150e-07,15.948000
532,2.660400e+02,9.894973,2.980250e-07,12.528000
533,2.665400e+02,9.894857,2.980250e-07,5.712000
534,2.670400e+02,9.898474,2.980250e-07,5.712000
535,2.675360e+02,9.902104,5.960500e-07,9.462000
536,2.680370e+02,9.898494,5.364450e-07,10.008000
537,2.685370e+02,9.897655,3.576300e-07,10.308000
538,2.690370e+02,9.893614,2.384200e-07,14.034000
539,2.695360e+02,9.891655,1.192100e-07,11.310000
540,2.700340e+02,9.893409,1.788150e-07,9.462000
541,2.705380e+02,9.894032,2.980250e-07,6.342000
542,2.710360e+02,9.889949,1.788150e-07,8.130000
543,2.715430e+02,9.886775,1.192100e-07,14.034000
544,2.720370e+02,9.882579,5.960510e-08,0.000000
545,2.725340e+02,9.878087,0.000000e+00,0.000000
546,2.730340e+02,9.876489,0.000000e+00,0.000000
547,2.735330e+02,9.875435,0.000000e+00,0.000000
548,2.740280e+02,9.875862,0.000000e+00,0.000000
549,2.745280e+02,9.876155,0.000000e+00,0.000000
550,2.750320e+02,9.877913,5.960510e-08,0.000000
551,2.755320e+02,9.875575,5.960510e-08,0.000000
552,2.760410e+02,9.873948,5.960510e-08,0.000000
553,2.765340e+02,9.874405,0.000000e+00,0.000000
554,2.770370e+02,9.872559,0.000000e+00,0.000000
555,2.775330e+02,9.866071,0.000000e+00,0.000000
556,2.780340e+02,9.863665,0.000000e+00,0.000000
557,2.785330e+02,9.862853,0.000000e+00,0.000000
558,2.790360e+02,9.864668,0.000000e+00,0.000000
559,2.795380e+02,9.869072,5.960510e-08,26.562000
560,2.800360e+02,9.871644,5.960510e-08,18.432000
561,2.805330e+02,9.871940,5.960510e-08,0.000000
562,2.810330e+02,9.874504,5.960510e-08,0.000000
563,2.815360e+02,9.874439,5.960510e-08,18.432000
564,2.820310e+02,9.874269,5.960510e-08,0.000000
565,2.825330e+02,9.875758,5.960510e-08,0.000000
566,2.830290e+02,9.872315,0.000000e+00,0.000000
567,2.835330e+02,9.870279,0.000000e+00,0.000000
568,2.840340e+02,9.868845,0.000000e+00,0.000000
569,2.845300e+02,9.867222,0.000000e+00,0.000000
570,2.850280e+02,9.869555,0.000000e+00,0.000000
571,2.855290e+02,9.866920,0.000000e+00,0.000000
572,2.860290e+02,9.863664,0.000000e+00,0.000000
573,2.865320e+02,9.861891,0.000000e+00,0.000000
574,2.870350e+02,9.861320,0.000000e+00,0.000000
575,2.875270e+02,9.862491,0.000000e+00,0.000000
576,2.880310e+02,9.865626,0.000000e+00,0.000000
577,2.885300e+02,9.861573,0.000000e+00,0.000000
578,2.890330e+02,9.855396,0.000000e+00,0.000000
579,2.895320e+02,9.855274,0.000000e+00,0.000000
580,2.900320e+02,9.857197,0.000000e+00,0.000000
581,2.905340e+02,9.853954,0.000000e+00,0.000000
582,2.910350e+02,9.850661,0.000000e+00,0.000000
583,2.915370e+02,9.850199,0.000000e+00,0.000000
584,2.920330e+02,9.849230,0.000000e+00,0.000000
585,2.925380e+02,9.850129,0.000000e+00,0.000000
586,2.930350e+02,9.847605,0.000000e+00,0.000000
587,2.935330e+02,9.849639,0.000000e+00,0.000000
588,2.940300e+02,9.852695,0.000000e+00,0.000000
589,2.945320e+02,9.854962,0.000000e+00,0.000000
590,2.950330e+02,9.855308,0.000000e+00,0.000000
591,2.955370e+02,9.852748,0.000000e+00,0.000000
592,2.960340e+02,9.850261,0.000000e+00,0.000000
593,2.965310e+02,9.849350,0.000000e+00,0.000000
594,2.970370e+02,9.846860,0.000000e+00,0.000000
595,2.975340e+02,9.844823,0.000000e+00,0.000000
596,2.980370e+02,9.843537,0.000000e+00,0.000000
597,2.985330e+02,9.837132,0.000000e+00,0.000000
598,2.990310e+02,9.838476,0.000000e+00,0.000000
599,2.995640e+02,9.836664,0.000000e+00,0.000000
